EDA_Raw,EDA_Clean,EDA_Tonic,EDA_Phasic,SCR_Onsets,SCR_Peaks,SCR_Height,SCR_Amplitude,SCR_RiseTime,SCR_Recovery,SCR_RecoveryTime
14.102564102564102,14.102602515925522,13.933572107577483,0.16903040834679006,0,0,0.0,0.0,0.0,0,0.0
14.161319890009166,14.154248379529253,13.936163306872816,0.21808507265519445,0,0,0.0,0.0,0.0,0,0.0
14.220183486238533,14.196647206018055,13.938804505970607,0.2578427000462131,0,0,0.0,0.0,0.0,0,0.0
14.220183486238533,14.226426772090932,13.941496222734436,0.284930549355267,0,0,0.0,0.0,0.0,0,0.0
14.220183486238533,14.246926674038997,13.944238990366653,0.3026876836711203,0,0,0.0,0.0,0.0,0,0.0
14.279155188246097,14.263906053795031,13.947033359142953,0.3168726946508565,0,0,0.0,0.0,0.0,0,0.0
14.279155188246097,14.280383439611153,13.94987989764921,0.3305035419607243,0,0,0.0,0.0,0.0,0,0.0
14.279155188246097,14.29478602506218,13.952779193729961,0.34200683133100207,0,0,0.0,0.0,0.0,0,0.0
14.338235294117645,14.303058619748004,13.955731855278472,0.34732676446831984,0,0,0.0,0.0,0.0,0,0.0
14.279155188246097,14.302393773103862,13.958738510827832,0.34365526227481963,0,0,0.0,0.0,0.0,0,0.0
14.279155188246097,14.293798569047976,13.961799809799153,0.3319987592476129,0,0,0.0,0.0,0.0,0,0.0
14.338235294117645,14.282085807971422,13.964916422308633,0.31716938566157943,0,0,0.0,0.0,0.0,0,0.0
14.220183486238533,14.273387855005797,13.96808903859487,0.30529881640971884,0,0,0.0,0.0,0.0,0,0.0
14.279155188246097,14.271405444063824,13.971318368288363,0.30008707577425187,0,0,0.0,0.0,0.0,0,0.0
14.279155188246097,14.2747545276031,13.9746051397913,0.30014938781058886,0,0,0.0,0.0,0.0,0,0.0
14.279155188246097,14.27777277551754,13.977950099921157,0.29982267559516895,0,0,0.0,0.0,0.0,0,0.0
14.279155188246097,14.27456776643094,13.981354013757496,0.29321375267222927,0,0,0.0,0.0,0.0,0,0.0
14.279155188246097,14.263057837812333,13.984817664458037,0.2782401733530785,0,0,0.0,0.0,0.0,0,0.0
14.220183486238533,14.245738159015257,13.988341852795795,0.2573963062182391,0,0,0.0,0.0,0.0,0,0.0
14.220183486238533,14.227025769570364,13.991927396313239,0.23509837325589705,0,0,0.0,0.0,0.0,0,0.0
14.220183486238533,14.210089308591845,13.995575128175572,0.21451418041504233,0,0,0.0,0.0,0.0,0,0.0
14.220183486238533,14.195832169889856,13.999285895905674,0.19654627398295255,0,0,0.0,0.0,0.0,0,0.0
14.161319890009166,14.183647233127676,14.003060560161163,0.18058667296528536,0,0,0.0,0.0,0.0,0,0.0
14.161319890009166,14.171910850900833,14.006899993623787,0.1650108572758215,0,0,0.0,0.0,0.0,0,0.0
14.161319890009166,14.15799348651645,14.01080507997829,0.14718840653693482,0,0,0.0,0.0,0.0,0,0.0
14.161319890009166,14.13934360582503,14.014776712888123,0.12456689293567944,0,0,0.0,0.0,0.0,0,0.0
14.102564102564102,14.115683393342307,14.018815794840958,0.0968675985001172,0,0,0.0,0.0,0.0,0,0.0
14.102564102564102,14.089962204140685,14.022923235766507,0.06703896837294232,0,0,0.0,0.0,0.0,0,0.0
14.04391582799634,14.066445562733213,14.02709995143252,0.039345611299454256,0,0,0.0,0.0,0.0,0,0.0
14.04391582799634,14.047534395750933,14.031346861746368,0.016187534003324143,0,0,0.0,0.0,0.0,0,0.0
14.04391582799634,14.032525170431125,14.035664889137257,-0.003139718707375838,0,0,0.0,0.0,0.0,0,0.0
14.04391582799634,14.019393163823725,14.040054957131579,-0.02066179330909757,0,0,0.0,0.0,0.0,0,0.0
13.985374771480805,14.007188046930612,14.044517989123607,-0.037329942194236146,0,0,0.0,0.0,0.0,0,0.0
13.985374771480805,13.996150064068798,14.049054907280127,-0.05290484321256378,0,0,0.0,0.0,0.0,0,0.0
13.985374771480805,13.98595900354409,14.053666631526216,-0.06770762798335593,0,0,0.0,0.0,0.0,0,0.0
13.985374771480805,13.975107800237911,14.058354078584795,-0.08324627834810967,0,0,0.0,0.0,0.0,0,0.0
13.985374771480805,13.962570774216736,14.063118161035787,-0.10054738682027196,0,0,0.0,0.0,0.0,0,0.0
13.926940639269407,13.94936173586442,14.067959786344716,-0.11859805048151359,0,0,0.0,0.0,0.0,0,0.0
13.926940639269407,13.937468402590985,14.072879855836094,-0.13541145324632353,0,0,0.0,0.0,0.0,0,0.0
13.926940639269407,13.92727907931707,14.077879263645091,-0.1506001843292343,0,0,0.0,0.0,0.0,0,0.0
13.926940639269407,13.916906345016212,14.082958895703058,-0.16605255068806102,0,0,0.0,0.0,0.0,0,0.0
13.926940639269407,13.904465167457948,14.088119628763934,-0.18365446130720278,0,0,0.0,0.0,0.0,0,0.0
13.868613138686133,13.89048997874193,14.0933623294152,-0.20287235067448892,0,0,0.0,0.0,0.0,0,0.0
13.868613138686133,13.877489014237614,14.098687853020726,-0.22119883878433363,0,0,0.0,0.0,0.0,0,0.0
13.868613138686133,13.867307008724836,14.104097042616969,-0.23679003389335868,0,0,0.0,0.0,0.0,0,0.0
13.868613138686133,13.85953397594797,14.109590727847232,-0.2500567519004929,0,0,0.0,0.0,0.0,0,0.0
13.868613138686133,13.852486308518564,14.115169724003616,-0.2626834154862833,0,0,0.0,0.0,0.0,0,0.0
13.810391978122153,13.8450363309393,14.120834831174939,-0.27579850023687436,0,0,0.0,0.0,0.0,0,0.0
13.868613138686133,13.837048829883145,14.126586833445268,-0.2895380035633616,0,0,0.0,0.0,0.0,0,0.0
13.810391978122153,13.828342050048644,14.132426498087302,-0.3040844480399033,0,0,0.0,0.0,0.0,0,0.0
13.810391978122153,13.817788387642311,14.138354574716855,-0.3205661870757933,0,0,0.0,0.0,0.0,0,0.0
13.810391978122153,13.803925074818775,14.144371794375159,-0.34044671955763806,0,0,0.0,0.0,0.0,0,0.0
13.810391978122153,13.786890778351417,14.150478868488177,-0.36358809013801674,0,0,0.0,0.0,0.0,0,0.0
13.752276867030965,13.769762071474556,14.156676487665449,-0.3869144161921524,0,0,0.0,0.0,0.0,0,0.0
13.752276867030965,13.75725082359143,14.162965320379795,-0.4057144967896296,0,0,0.0,0.0,0.0,0,0.0
13.752276867030965,13.752179136781136,14.169346011677089,-0.41716687489722254,0,0,0.0,0.0,0.0,0,0.0
13.752276867030965,13.752737754361249,14.175819182107054,-0.4230814277470784,0,0,0.0,0.0,0.0,0,0.0
13.752276867030965,13.75315085397687,14.182385426973417,-0.42923457299782575,0,0,0.0,0.0,0.0,0,0.0
13.752276867030965,13.747487207774206,14.189045315812443,-0.4415581080395215,0,0,0.0,0.0,0.0,0,0.0
13.752276867030965,13.733812299683013,14.195799391853523,-0.4619870921717963,0,0,0.0,0.0,0.0,0,0.0
13.694267515923569,13.715554160103348,14.202648171215124,-0.48709401111306844,0,0,0.0,0.0,0.0,0,0.0
13.694267515923569,13.699084403826916,14.209592141756108,-0.5105077379304936,0,0,0.0,0.0,0.0,0,0.0
13.694267515923569,13.689575025654529,14.216631761725262,-0.5270567360720471,0,0,0.0,0.0,0.0,0,0.0
13.694267515923569,13.688323757202962,14.223767458482998,-0.5354437012813615,0,0,0.0,0.0,0.0,0,0.0
13.694267515923569,13.692838392075771,14.230999627533567,-0.5381612354591382,0,0,0.0,0.0,0.0,0,0.0
13.694267515923569,13.698524612560092,14.238328631944958,-0.539804019386224,0,0,0.0,0.0,0.0,0,0.0
13.694267515923569,13.70058426610176,14.245754802050783,-0.5451705359503972,0,0,0.0,0.0,0.0,0,0.0
13.694267515923569,13.696096662608943,14.253278435212097,-0.5571817726045454,0,0,0.0,0.0,0.0,0,0.0
13.694267515923569,13.686628867462842,14.260899795411666,-0.5742709279502327,0,0,0.0,0.0,0.0,0,0.0
13.694267515923569,13.68013763870361,14.268619112577584,-0.5884814738754025,0,0,0.0,0.0,0.0,0,0.0
13.694267515923569,13.689295456226635,14.276436581778649,-0.5871411255534633,0,0,0.0,0.0,0.0,0,0.0
13.694267515923569,13.724505796245516,14.284352362718337,-0.5598465664742893,0,0,0.0,0.0,0.0,0,0.0
13.810391978122153,13.784132261650438,14.292366580095933,-0.5082343184469839,0,0,0.0,0.0,0.0,0,0.0
13.810391978122153,13.848620426446793,14.300479325196193,-0.45185889875090834,0,0,0.0,0.0,0.0,0,0.0
